국가별(1),국가별(1),세계,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,아시아,북아메리카,북아메리카,북아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,남아메리카,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,유럽,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,아프리카,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아,오세아니아
국가별(2),국가별(2),소계,아프가니스탄,아르메니아,아제르바이잔,바레인,방글라데시,부탄,브루나이,캄보디아,중국,키프로스,조지아,홍콩,인도,인도네시아,이란,이라크,이스라엘,일본,요르단,카자흐스탄,대한민국,쿠웨이트,키르기스스탄,라오스,레바논,마카오,말레이시아,몰디브,몽골,미얀마,네팔,오만,파키스탄,필리핀,카타르,사우디아라비아,싱가포르,스리랑카,시리아,타지키스탄,태국,동티모르,튀르키예,아랍에미리트,우즈베키스탄,베트남,버뮤다,캐나다,멕시코,앤티가바부다,아르헨티나,아루바,바하마,바베이도스,벨리즈,볼리비아,브라질,케이맨제도,칠레,콜롬비아,코스타리카,쿠바,도미니카연방,도미니카공화국,에콰도르,엘살바도르,그레나다,과테말라,가이아나,아이티,온두라스,자메이카,니카라과,파나마,파라과이,페루,푸에르토리코,세인트키츠네비스,세인트루시아,세인트빈센트그레나딘,수리남,트리니다드토바고,터크스케이커스제도,미국령버진아일랜드,우루과이,알바니아,안도라,오스트리아,벨라루스,벨기에,보스니아-헤르체고비나,불가리아,크로아티아,체코,덴마크,에스토니아,핀란드,프랑스,독일,그리스,헝가리,아이슬란드,아일랜드,이탈리아,라트비아,리히텐슈타인,리투아니아,룩셈부르크,몰타,몰도바,모나코,몬테네그로,네덜란드,북마케도니아,노르웨이,폴란드,포르투갈,루마니아,러시아,산마리노,세르비아,슬로바키아,슬로베니아,스페인,스웨덴,스위스,우크라이나,영국,알제리,앙골라,베냉,보츠와나,부르키나파소,카메룬,카보베르데,중앙아프리카공화국,차드,코모로,콩고,콩고민주공화국,코트디부아르,지부티,이집트,에스와티니,에티오피아,감비아,가나,기니,기니비사우,케냐,레소토,리비아,마다가스카르,말라위,말리,모리타니,모리셔스,모로코,모잠비크,나미비아,니제르,나이지리아,르완다,상투메프린시페,세네갈,세이셸,시에라리온,남아프리카공화국,수단,탄자니아,토고,튀니지,우간다,잠비아,짐바브웨,미국령사모아,오스트레일리아,피지,프랑스령폴리네시아,괌,키리바시,마셜제도,미크로네시아,뉴칼레도니아,뉴질랜드,북마리아나제도,팔라우,파푸아뉴기니,사모아,솔로몬제도,통가,투발루,바누아투
2018,외국인 관광객 입국자수,2339399881 (persons),-,1652000 (persons),2850000 (persons),12045000 (persons),267000 (persons),274000 (persons),4521000 (persons),6201000 (persons),158606000 (persons),4024000 (persons),7203000 (persons),65148000 (persons),17423000 (persons),15810000 (persons),7295000 (persons),-,4389000 (persons),31191000 (persons),4922000 (persons),8789000 (persons),15347000 (persons),8508000 (persons),6947000 (persons),4186000 (persons),1964000 (persons),35804000 (persons),25832000 (persons),1484000 (persons),598000 (persons),3551000 (persons),1173000 (persons),3242000 (persons),-,7168000 (persons),1819000 (persons),17570000 (persons),18508000 (persons),2521000 (persons),1802000 (persons),1035000 (persons),38178000 (persons),74600 (persons),46113000 (persons),23092000 (persons),5346000 (persons),15498000 (persons),766000 (persons),31274000 (persons),96497000 (persons),1064000 (persons),6942000 (persons),1897000 (persons),6622000 (persons),1356000 (persons),1697000 (persons),1142000 (persons),6621000 (persons),2384000 (persons),6603000 (persons),4397000 (persons),3313000 (persons),4712000 (persons),199000 (persons),7551000 (persons),2535000 (persons),2536000 (persons),529000 (persons),2406000 (persons),287000 (persons),1333000 (persons),2323000 (persons),4319000 (persons),1412000 (persons),2487000 (persons),4183000 (persons),5384000 (persons),4260000 (persons),1278000 (persons),1165000 (persons),356000 (persons),-,501000 (persons),1463000 (persons),1922000 (persons),3954000 (persons),5927000 (persons),8328000 (persons),30816000 (persons),11502000 (persons),9119000 (persons),1053000 (persons),12368000 (persons),57668000 (persons),36268000 (persons),30801000 (persons),6033000 (persons),3224000 (persons),211998000 (persons),38881000 (persons),33072000 (persons),57667000 (persons),2488000 (persons),10926000 (persons),93228602 (persons),7775000 (persons),85300 (persons),6115000 (persons),1018000 (persons),3232000 (persons),160000 (persons),347000 (persons),2077000 (persons),18780000 (persons),707000 (persons),5688000 (persons),85946000 (persons),16186000 (persons),11720000 (persons),24551000 (persons),1874000 (persons),1711000 (persons),15299000 (persons),4425000 (persons),124456000 (persons),7440000 (persons),11715000 (persons),14342000 (persons),40283000 (persons),2657000 (persons),218000 (persons),322000 (persons),1830000 (persons),144000 (persons),997000 (persons),710000 (persons),109000 (persons),63000 (persons),35900 (persons),158000 (persons),-,1965000 (persons),-,11346000 (persons),1277000 (persons),849000 (persons),552000 (persons),-,-,55000 (persons),2025000 (persons),1173000 (persons),-,360000 (persons),871000 (persons),203000 (persons),-,1431000 (persons),12489000 (persons),2870000 (persons),1639000 (persons),157000 (persons),-,1711000 (persons),33400 (persons),-,405000 (persons),66000 (persons),15004000 (persons),836000 (persons),1506000 (persons),573000 (persons),8299000 (persons),1506000 (persons),1072000 (persons),2580000 (persons),20200 (persons),9246000 (persons),1058000 (persons),264000 (persons),1549000 (persons),9000 (persons),6800 (persons),19200 (persons),120000 (persons),3858000 (persons),518000 (persons),106000 (persons),195000 (persons),172000 (persons),27900 (persons),77300 (persons),3200 (persons),350200 (persons)
2018,내국인 해외여행 출국자수,1991161437 (persons),-,1623000 (persons),4908000 (persons),2868000 (persons),-,-,-,1995000 (persons),149720000 (persons),1446000 (persons),3698000 (persons),92214000 (persons),26296000 (persons),9468000 (persons),7243000 (persons),-,8473000 (persons),18954000 (persons),1501000 (persons),10646000 (persons),28696000 (persons),-,6839000 (persons),3207000 (persons),-,1780000 (persons),-,-,-,-,-,5975000 (persons),-,-,-,27425000 (persons),10378000 (persons),1476000 (persons),-,31000 (persons),9966000 (persons),-,8383000 (persons),18967000 (persons),8594000 (persons),-,-,38069000 (persons),86280000 (persons),-,18411000 (persons),-,-,-,-,1060000 (persons),10628000 (persons),-,4605000 (persons),4368000 (persons),1079000 (persons),552000 (persons),-,514000 (persons),1402000 (persons),1788000 (persons),-,1538000 (persons),-,-,703000 (persons),-,974000 (persons),1020000 (persons),1266000 (persons),3078000 (persons),-,-,-,-,-,-,-,-,1947000 (persons),5415000 (persons),-,11043000 (persons),9326000 (persons),13098000 (persons),-,6699000 (persons),2980000 (persons),7390000 (persons),7475000 (persons),2069000 (persons),10480000 (persons),48069000 (persons),108542000 (persons),7961000 (persons),22805000 (persons),668000 (persons),8643000 (persons),61194602 (persons),2175000 (persons),-,4702000 (persons),2510000 (persons),728000 (persons),264000 (persons),-,-,20981000 (persons),-,8110000 (persons),48600000 (persons),2486000 (persons),21039000 (persons),41964000 (persons),-,-,4662000 (persons),5409000 (persons),22287000 (persons),19939000 (persons),24572000 (persons),27977000 (persons),90571000 (persons),5610000 (persons),-,-,-,-,-,-,-,-,-,-,-,-,-,-,1717000 (persons),-,-,-,-,-,-,-,-,-,-,-,-,296000 (persons),1923000 (persons),-,-,-,-,-,-,-,72000 (persons),112000 (persons),-,-,-,236000 (persons),2515000 (persons),-,-,2288000 (persons),-,11403000 (persons),174000 (persons),47000 (persons),-,-,-,-,139000 (persons),3038000 (persons),-,-,-,64000 (persons),-,-,-,28400 (persons)
2018,관광수지 수취액(경상 미달러),1829956003842 (current US$),50000000 (current US$),1358000000 (current US$),2830000000 (current US$),3834000000 (current US$),357000000 (current US$),121000000 (current US$),190000000 (current US$),4832000000 (current US$),-,3449000000 (current US$),3518000000 (current US$),42313000000 (current US$),29143000000 (current US$),17915000000 (current US$),5252000000 (current US$),1986000000 (current US$),8048000000 (current US$),45276000000 (current US$),6221000000 (current US$),2651000000 (current US$),23104000000 (current US$),919000000 (current US$),518000000 (current US$),833000000 (current US$),8694000000 (current US$),41478000000 (current US$),21775000000 (current US$),3054000000 (current US$),526000000 (current US$),1670000000 (current US$),740000000 (current US$),2874000000 (current US$),845000000 (current US$),9715000000 (current US$),15239000000 (current US$),16974000000 (current US$),20416000000 (current US$),5608000000 (current US$),-,170899994 (current US$),61383000000 (current US$),78000000 (current US$),36791000000 (current US$),34609500000 (current US$),1314000000 (current US$),10080000000 (current US$),583000000 (current US$),-,23802000000 (current US$),854000000 (current US$),5999000000 (current US$),2035000000 (current US$),3756000000 (current US$),-,-,948000000 (current US$),6324000000 (current US$),911000000 (current US$),3911000000 (current US$),6655000000 (current US$),4073000000 (current US$),2783000000 (current US$),111000000 (current US$),7561000000 (current US$),2279000000 (current US$),1370000000 (current US$),548000000 (current US$),1235099976 (current US$),-,620000000 (current US$),601000000 (current US$),-,-,7139000000 (current US$),393000000 (current US$),4505000000 (current US$),3303000000 (current US$),367000000 (current US$),989000000 (current US$),231000000 (current US$),73000000 (current US$),541000000 (current US$),-,993000000 (current US$),2708000000 (current US$),2306000000 (current US$),-,25413000000 (current US$),1221000000 (current US$),10319000000 (current US$),1147000000 (current US$),5061000000 (current US$),11348000000 (current US$),8283000000 (current US$),9097000000 (current US$),2326000000 (current US$),5762000000 (current US$),72518000000 (current US$),59446000000 (current US$),21594000000 (current US$),9618000000 (current US$),-,15276000000 (current US$),51602000000 (current US$),-,-,-,5642000000 (current US$),-,500000000 (current US$),-,1224000000 (current US$),23919099609 (current US$),387000000 (current US$),7280000000 (current US$),15569000000 (current US$),24366000000 (current US$),3879000000 (current US$),18735000000 (current US$),-,1941000000 (current US$),3318000000 (current US$),3377500000 (current US$),-,-,21294000000 (current US$),2269000000 (current US$),-,196500000 (current US$),557000000 (current US$),175000000 (current US$),584200012 (current US$),179000000 (current US$),633000000 (current US$),520000000 (current US$),-,-,73699997 (current US$),-,60500000 (current US$),551000000 (current US$),57000000 (current US$),12704000000 (current US$),16400000 (current US$),3548000000 (current US$),174000000 (current US$),996000000 (current US$),4700000 (current US$),20000000 (current US$),1784000000 (current US$),-,-,879000000 (current US$),55000000 (current US$),231000000 (current US$),6000000 (current US$),2161000000 (current US$),9520000000 (current US$),331000000 (current US$),488000000 (current US$),114000000 (current US$),1977000000 (current US$),547000000 (current US$),71900000 (current US$),557000000 (current US$),611000000 (current US$),39000000 (current US$),9789000000 (current US$),1043000000 (current US$),2465000000 (current US$),269000000 (current US$),2320000000 (current US$),1522000000 (current US$),-,191000000 (current US$),-,47327000000 (current US$),1370000000 (current US$),-,-,-,20100000 (current US$),-,-,10961000000 (current US$),-,-,4230000 (current US$),192300003 (current US$),92000000 (current US$),48099998 (current US$),-,325000000 (current US$)
2018,관광수지 수취액의 총수출액 대비 비율,7.031 (% of total exports),3.107 (% of total exports),27.562 (% of total exports),11.105 (% of total exports),12.739 (% of total exports),0.809 (% of total exports),15.402 (% of total exports),2.699 (% of total exports),26.241 (% of total exports),-,18.015 (% of total exports),39.543 (% of total exports),6.211 (% of total exports),5.427 (% of total exports),8.453 (% of total exports),-,2.160 (% of total exports),7.170 (% of total exports),4.869 (% of total exports),41.219 (% of total exports),3.996 (% of total exports),3.165 (% of total exports),1.079 (% of total exports),18.944 (% of total exports),13.030 (% of total exports),45.374 (% of total exports),90.909 (% of total exports),8.856 (% of total exports),85.205 (% of total exports),6.819 (% of total exports),10.618 (% of total exports),27.637 (% of total exports),6.204 (% of total exports),2.746 (% of total exports),10.750 (% of total exports),14.858 (% of total exports),5.390 (% of total exports),3.055 (% of total exports),27.675 (% of total exports),-,15.310 (% of total exports),18.681 (% of total exports),64.002 (% of total exports),15.442 (% of total exports),-,9.296 (% of total exports),3.900 (% of total exports),36.769 (% of total exports),-,4.851 (% of total exports),82.276 (% of total exports),7.776 (% of total exports),79.577 (% of total exports),79.042 (% of total exports),-,-,9.116 (% of total exports),2.312 (% of total exports),23.011 (% of total exports),4.652 (% of total exports),12.387 (% of total exports),18.961 (% of total exports),-,70.904 (% of total exports),37.708 (% of total exports),8.970 (% of total exports),18.110 (% of total exports),88.206 (% of total exports),9.251 (% of total exports),-,34.769 (% of total exports),8.363 (% of total exports),-,-,25.227 (% of total exports),2.567 (% of total exports),8.125 (% of total exports),-,62.915 (% of total exports),88.775 (% of total exports),71.786 (% of total exports),3.265 (% of total exports),4.676 (% of total exports),-,-,15.699 (% of total exports),48.195 (% of total exports),-,10.076 (% of total exports),2.889 (% of total exports),2.286 (% of total exports),13.349 (% of total exports),11.629 (% of total exports),36.990 (% of total exports),4.321 (% of total exports),4.509 (% of total exports),10.227 (% of total exports),5.435 (% of total exports),7.920 (% of total exports),3.159 (% of total exports),26.377 (% of total exports),7.148 (% of total exports),-,3.239 (% of total exports),7.865 (% of total exports),-,-,-,4.099 (% of total exports),-,14.482 (% of total exports),-,52.163 (% of total exports),3.091 (% of total exports),5.083 (% of total exports),4.402 (% of total exports),5.013 (% of total exports),23.039 (% of total exports),3.837 (% of total exports),3.684 (% of total exports),-,7.774 (% of total exports),3.293 (% of total exports),7.351 (% of total exports),-,-,4.389 (% of total exports),3.834 (% of total exports),-,0.443 (% of total exports),1.346 (% of total exports),4.548 (% of total exports),7.756 (% of total exports),3.968 (% of total exports),8.670 (% of total exports),53.962 (% of total exports),-,-,49.334 (% of total exports),-,0.376 (% of total exports),4.211 (% of total exports),1.249 (% of total exports),24.611 (% of total exports),0.863 (% of total exports),46.535 (% of total exports),47.998 (% of total exports),4.424 (% of total exports),0.115 (% of total exports),5.257 (% of total exports),15.427 (% of total exports),-,-,19.943 (% of total exports),4.684 (% of total exports),5.518 (% of total exports),0.291 (% of total exports),38.689 (% of total exports),22.010 (% of total exports),5.715 (% of total exports),9.855 (% of total exports),7.862 (% of total exports),2.994 (% of total exports),26.771 (% of total exports),73.194 (% of total exports),10.535 (% of total exports),28.480 (% of total exports),5.285 (% of total exports),8.792 (% of total exports),20.878 (% of total exports),29.672 (% of total exports),15.797 (% of total exports),11.947 (% of total exports),25.668 (% of total exports),-,3.689 (% of total exports),-,14.467 (% of total exports),51.497 (% of total exports),-,-,-,15.593 (% of total exports),-,-,18.830 (% of total exports),-,-,0.042 (% of total exports),63.877 (% of total exports),13.516 (% of total exports),45.875 (% of total exports),-,85.440 (% of total exports)
2018,관광수지 지출액(경상 미달러),1412736992372 (current US$),226000000 (current US$),1335000000 (current US$),2453000000 (current US$),2522000000 (current US$),1207000000 (current US$),79000000 (current US$),585000000 (current US$),1080000000 (current US$),-,1569000000 (current US$),960000000 (current US$),26498000000 (current US$),25790000000 (current US$),13171000000 (current US$),9271000000 (current US$),7855000000 (current US$),9975000000 (current US$),28097000000 (current US$),1493000000 (current US$),2852000000 (current US$),38022000000 (current US$),14318000000 (current US$),451000000 (current US$),1005000000 (current US$),6395000000 (current US$),1941000000 (current US$),13207000000 (current US$),414000000 (current US$),822000000 (current US$),118000000 (current US$),915000000 (current US$),3210000000 (current US$),2959000000 (current US$),12474000000 (current US$),11754000000 (current US$),17939000000 (current US$),25346000000 (current US$),2487000000 (current US$),-,24200001 (current US$),14406000000 (current US$),131000000 (current US$),6068000000 (current US$),18004099609 (current US$),2722000000 (current US$),5910000000 (current US$),334000000 (current US$),-,14074000000 (current US$),111000000 (current US$),13084000000 (current US$),394000000 (current US$),519000000 (current US$),-,50000000 (current US$),1009000000 (current US$),22229000000 (current US$),284000000 (current US$),3124000000 (current US$),5531000000 (current US$),1198000000 (current US$),-,28000000 (current US$),1006000000 (current US$),1523000000 (current US$),490000000 (current US$),42000000 (current US$),1105000000 (current US$),-,599000000 (current US$),558000000 (current US$),505000000 (current US$),349000000 (current US$),1395000000 (current US$),549000000 (current US$),3353000000 (current US$),893000000 (current US$),56000000 (current US$),85000000 (current US$),40000000 (current US$),104000000 (current US$),149000000 (current US$),-,-,1252000000 (current US$),1750000000 (current US$),-,14109000000 (current US$),1170000000 (current US$),20789000000 (current US$),378000000 (current US$),2247000000 (current US$),1741000000 (current US$),6074000000 (current US$),10485000000 (current US$),1647000000 (current US$),7223000000 (current US$),59131000000 (current US$),103502000000 (current US$),3910000000 (current US$),3239000000 (current US$),-,7541000000 (current US$),37644000000 (current US$),-,-,-,2872000000 (current US$),-,438000000 (current US$),-,73000000 (current US$),23359300781 (current US$),282000000 (current US$),18307000000 (current US$),10367000000 (current US$),6427000000 (current US$),6109000000 (current US$),38791000000 (current US$),-,1837000000 (current US$),2823000000 (current US$),1864300049 (current US$),-,-,21441000000 (current US$),8287000000 (current US$),-,542000000 (current US$),762000000 (current US$),76000000 (current US$),278299988 (current US$),191000000 (current US$),915000000 (current US$),112000000 (current US$),-,-,48000000 (current US$),-,115000000 (current US$),625000000 (current US$),-,2897000000 (current US$),43000000 (current US$),612700012 (current US$),10400000 (current US$),1329000000 (current US$),411700012 (current US$),74599998 (current US$),-,347000000 (current US$),2042000000 (current US$),309000000 (current US$),174000000 (current US$),255000000 (current US$),38000000 (current US$),663000000 (current US$),2987000000 (current US$),135000000 (current US$),69000000 (current US$),141000000 (current US$),13218000000 (current US$),390000000 (current US$),-,324000000 (current US$),101000000 (current US$),61000000 (current US$),6348000000 (current US$),13000000 (current US$),818000000 (current US$),65000000 (current US$),954000000 (current US$),497000000 (current US$),478000000 (current US$),269000000 (current US$),-,42439000000 (current US$),160000000 (current US$),-,-,-,31400000 (current US$),-,-,4603000000 (current US$),-,-,134000000 (current US$),4100000 (current US$),53000000 (current US$),41200001 (current US$),10800000 (current US$),21000000 (current US$)
2018,관광수지 지출액의 총수입액 대비 비율,5.727 (% of total imports),2.829 (% of total imports),19.986 (% of total imports),13.855 (% of total imports),9.277 (% of total imports),1.840 (% of total imports),6.328 (% of total imports),10.296 (% of total imports),4.940 (% of total imports),-,8.355 (% of total imports),8.915 (% of total imports),3.885 (% of total imports),4.011 (% of total imports),6.024 (% of total imports),-,13.811 (% of total imports),9.148 (% of total imports),3.026 (% of total imports),6.515 (% of total imports),6.059 (% of total imports),5.857 (% of total imports),20.993 (% of total imports),7.695 (% of total imports),13.287 (% of total imports),19.508 (% of total imports),10.607 (% of total imports),5.954 (% of total imports),10.093 (% of total imports),9.696 (% of total imports),0.632 (% of total imports),6.251 (% of total imports),9.074 (% of total imports),4.325 (% of total imports),9.615 (% of total imports),17.860 (% of total imports),8.559 (% of total imports),4.549 (% of total imports),9.266 (% of total imports),-,0.751 (% of total imports),5.079 (% of total imports),12.362 (% of total imports),2.446 (% of total imports),-,11.611 (% of total imports),2.406 (% of total imports),15.202 (% of total imports),-,2.720 (% of total imports),9.798 (% of total imports),15.070 (% of total imports),17.358 (% of total imports),10.144 (% of total imports),-,4.329 (% of total imports),8.143 (% of total imports),8.248 (% of total imports),11.280 (% of total imports),3.591 (% of total imports),8.605 (% of total imports),5.826 (% of total imports),-,6.664 (% of total imports),4.172 (% of total imports),5.792 (% of total imports),3.976 (% of total imports),6.133 (% of total imports),5.220 (% of total imports),-,10.649 (% of total imports),4.624 (% of total imports),6.407 (% of total imports),5.167 (% of total imports),4.783 (% of total imports),3.750 (% of total imports),6.494 (% of total imports),-,9.616 (% of total imports),8.618 (% of total imports),8.841 (% of total imports),5.025 (% of total imports),1.630 (% of total imports),-,-,8.960 (% of total imports),25.531 (% of total imports),-,5.905 (% of total imports),2.830 (% of total imports),4.589 (% of total imports),3.271 (% of total imports),5.362 (% of total imports),5.558 (% of total imports),3.436 (% of total imports),5.827 (% of total imports),7.520 (% of total imports),6.600 (% of total imports),6.238 (% of total imports),6.323 (% of total imports),4.557 (% of total imports),2.537 (% of total imports),-,2.088 (% of total imports),6.218 (% of total imports),-,-,-,2.536 (% of total imports),-,6.854 (% of total imports),-,1.991 (% of total imports),3.448 (% of total imports),3.057 (% of total imports),13.048 (% of total imports),3.473 (% of total imports),6.204 (% of total imports),5.591 (% of total imports),11.290 (% of total imports),-,6.169 (% of total imports),2.825 (% of total imports),4.509 (% of total imports),-,-,5.177 (% of total imports),11.745 (% of total imports),-,0.902 (% of total imports),2.944 (% of total imports),1.628 (% of total imports),3.780 (% of total imports),3.697 (% of total imports),10.864 (% of total imports),8.421 (% of total imports),-,-,13.496 (% of total imports),-,0.647 (% of total imports),4.741 (% of total imports),-,3.795 (% of total imports),2.080 (% of total imports),3.074 (% of total imports),1.504 (% of total imports),5.723 (% of total imports),9.841 (% of total imports),16.248 (% of total imports),-,14.311 (% of total imports),10.834 (% of total imports),6.409 (% of total imports),5.814 (% of total imports),4.193 (% of total imports),1.157 (% of total imports),8.809 (% of total imports),5.393 (% of total imports),1.271 (% of total imports),1.087 (% of total imports),4.186 (% of total imports),18.451 (% of total imports),11.672 (% of total imports),-,3.616 (% of total imports),4.899 (% of total imports),3.827 (% of total imports),5.803 (% of total imports),0.158 (% of total imports),7.866 (% of total imports),2.791 (% of total imports),3.843 (% of total imports),5.696 (% of total imports),4.689 (% of total imports),3.520 (% of total imports),-,13.623 (% of total imports),5.173 (% of total imports),-,-,-,17.971 (% of total imports),-,-,7.886 (% of total imports),-,-,2.237 (% of total imports),0.975 (% of total imports),7.084 (% of total imports),12.784 (% of total imports),23.017 (% of total imports),4.045 (% of total imports)
2019,외국인 관광객 입국자수,2403074088 (persons),-,1894000 (persons),3170000 (persons),11061000 (persons),323000 (persons),316000 (persons),4449000 (persons),6611000 (persons),162538000 (persons),4117000 (persons),7726000 (persons),55913000 (persons),17914000 (persons),16107000 (persons),9107000 (persons),-,4905000 (persons),31881000 (persons),5361000 (persons),8515000 (persons),17503000 (persons),8565000 (persons),8508000 (persons),4791000 (persons),1936000 (persons),39406000 (persons),26101000 (persons),1703000 (persons),637000 (persons),4364000 (persons),1197000 (persons),3506000 (persons),-,8261000 (persons),2136500 (persons),20292000 (persons),19116000 (persons),2027000 (persons),2424000 (persons),-,39916000 (persons),74800 (persons),51747000 (persons),25282000 (persons),6749000 (persons),18009000 (persons),805000 (persons),32430000 (persons),97406000 (persons),1035000 (persons),7399000 (persons),1951000 (persons),7250000 (persons),966000 (persons),1674000 (persons),1239000 (persons),6353000 (persons),2334000 (persons),5431000 (persons),4531000 (persons),3366000 (persons),4276000 (persons),322000 (persons),7550000 (persons),2108000 (persons),2639000 (persons),526000 (persons),2560000 (persons),315000 (persons),938000 (persons),2315000 (persons),4233000 (persons),1455000 (persons),2494000 (persons),4368000 (persons),5275000 (persons),4931000 (persons),1107000 (persons),1220000 (persons),392000 (persons),-,480000 (persons),1599000 (persons),2074000 (persons),3480000 (persons),6406000 (persons),8235000 (persons),31884000 (persons),11832000 (persons),9343000 (persons),1198000 (persons),12552000 (persons),60021000 (persons),37202000 (persons),33093000 (persons),6103000 (persons),3290000 (persons),217877000 (persons),39563000 (persons),34005000 (persons),61397000 (persons),2202000 (persons),10951000 (persons),95399000 (persons),8342000 (persons),98100 (persons),6150000 (persons),1041000 (persons),3519000 (persons),174000 (persons),363000 (persons),2510000 (persons),20129000 (persons),758000 (persons),5879000 (persons),88515000 (persons),17283000 (persons),12815000 (persons),24419000 (persons),1904000 (persons),1847000 (persons),-,4702000 (persons),126170000 (persons),7616000 (persons),11818000 (persons),13710000 (persons),40857000 (persons),2371000 (persons),218000 (persons),337000 (persons),-,143000 (persons),1021000 (persons),758000 (persons),87000 (persons),81000 (persons),45100 (persons),-,-,2070000 (persons),-,13026000 (persons),1226000 (persons),812000 (persons),620000 (persons),-,-,52400 (persons),2049000 (persons),1142000 (persons),-,486000 (persons),-,217000 (persons),-,1418000 (persons),13109000 (persons),2033000 (persons),1651000 (persons),192000 (persons),-,1634000 (persons),-,-,428000 (persons),71000 (persons),14797000 (persons),-,1527000 (persons),876000 (persons),9429000 (persons),1543000 (persons),1266000 (persons),2294000 (persons),19200 (persons),9466000 (persons),969000 (persons),300000 (persons),1667000 (persons),12000 (persons),6100 (persons),18000 (persons),130000 (persons),3888000 (persons),487000 (persons),94000 (persons),211000 (persons),181000 (persons),28900 (persons),94000 (persons),3600 (persons),256000 (persons)
2019,내국인 해외여행 출국자수,2034431899 (persons),-,1868000 (persons),5568000 (persons),2950000 (persons),-,72000 (persons),-,2038000 (persons),154632000 (persons),1578000 (persons),3780000 (persons),94715000 (persons),26915000 (persons),11689000 (persons),-,-,9179000 (persons),20081000 (persons),1537000 (persons),10707000 (persons),28714000 (persons),-,5314000 (persons),2690000 (persons),-,1765000 (persons),-,-,-,-,-,6633000 (persons),-,-,-,27196000 (persons),10711000 (persons),1441000 (persons),-,-,10446000 (persons),-,9651000 (persons),18906000 (persons),8437000 (persons),-,-,37845898 (persons),82752000 (persons),-,15352000 (persons),-,-,-,-,1160000 (persons),-,-,4091000 (persons),4479000 (persons),1153000 (persons),650000 (persons),-,532000 (persons),1515000 (persons),1899000 (persons),-,1703000 (persons),-,-,-,-,949000 (persons),1226000 (persons),1192000 (persons),3275000 (persons),-,-,-,-,-,-,-,-,2199000 (persons),5922000 (persons),-,11902000 (persons),9221000 (persons),14191000 (persons),-,7007000 (persons),3500000 (persons),7346000 (persons),9088000 (persons),1702000 (persons),10440000 (persons),49276000 (persons),99533000 (persons),7848000 (persons),24860000 (persons),611000 (persons),9350000 (persons),62207000 (persons),2384000 (persons),-,4881000 (persons),2548000 (persons),774000 (persons),311000 (persons),-,-,22045000 (persons),-,8890000 (persons),50600000 (persons),3100000 (persons),23066000 (persons),45330000 (persons),-,-,5214000 (persons),6049000 (persons),22816000 (persons),19061000 (persons),19797000 (persons),29346000 (persons),93086000 (persons),5732000 (persons),-,-,-,-,-,-,-,-,-,-,-,-,-,-,1721000 (persons),-,-,-,-,-,-,-,-,-,-,-,-,320000 (persons),2009000 (persons),-,-,-,-,-,-,-,76000 (persons),122000 (persons),-,-,-,269000 (persons),2781000 (persons),-,-,3275000 (persons),-,11624000 (persons),174000 (persons),63000 (persons),-,-,-,-,144000 (persons),3225000 (persons),-,-,-,69000 (persons),-,-,-,36400 (persons)
