숙소_id,숙소_url,etc
1934988,https://www.airbnb.com/rooms/1934988,침대 2개 · 전용 욕실
1863969,https://www.airbnb.com/rooms/1863969,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2041844,https://www.airbnb.com/rooms/2041844,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
1875839,https://www.airbnb.com/rooms/1875839,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
1958261,https://www.airbnb.com/rooms/1958261,퀸사이즈 침대 1개 · 공용 욕실
1882994,https://www.airbnb.com/rooms/1882994,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
1884123,https://www.airbnb.com/rooms/1884123,침대 1개 · 공용 욕실
1987369,https://www.airbnb.com/rooms/1987369,최대 인원 2명 · 원룸 · 침대 4개 · 욕실 1개
2077663,https://www.airbnb.com/rooms/2077663,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
1911506,https://www.airbnb.com/rooms/1911506,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2092460,https://www.airbnb.com/rooms/2092460,침대 1개 · 공용 욕실
2009509,https://www.airbnb.com/rooms/2009509,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2095291,https://www.airbnb.com/rooms/2095291,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2013051,https://www.airbnb.com/rooms/2013051,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2018056,https://www.airbnb.com/rooms/2018056,침대 2개 · 공용 욕실
2286651,https://www.airbnb.com/rooms/2286651,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2198315,https://www.airbnb.com/rooms/2198315,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
2306018,https://www.airbnb.com/rooms/2306018,침대 1개 · 공용 욕실
2307359,https://www.airbnb.com/rooms/2307359,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2144032,https://www.airbnb.com/rooms/2144032,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2147589,https://www.airbnb.com/rooms/2147589,N/A
2329511,https://www.airbnb.com/rooms/2329511,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2214207,https://www.airbnb.com/rooms/2214207,침대 1개 · 공용 욕실
2343781,https://www.airbnb.com/rooms/2343781,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2350074,https://www.airbnb.com/rooms/2350074,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2360822,https://www.airbnb.com/rooms/2360822,더블 침대 1개 · 공용 욕실
2241530,https://www.airbnb.com/rooms/2241530,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2470272,https://www.airbnb.com/rooms/2470272,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 1개
2270966,https://www.airbnb.com/rooms/2270966,침대 1개 · 공용 욕실
2401938,https://www.airbnb.com/rooms/2401938,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2409900,https://www.airbnb.com/rooms/2409900,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2418374,https://www.airbnb.com/rooms/2418374,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
2485119,https://www.airbnb.com/rooms/2485119,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
2680516,https://www.airbnb.com/rooms/2680516,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2681982,https://www.airbnb.com/rooms/2681982,최대 인원 2명 · 원룸 · 욕실 1개
2570182,https://www.airbnb.com/rooms/2570182,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
